method  , sim_id, p, q  , time               , n_models, aic               , bic
stepwise,    906, 1, 4.0, 12.862228870391846 ,     14.0, 5486.6303184147555, 5520.98460536763
stepwise,    907, 1, 4.0, 11.862040042877197 ,     13.0, 5581.92657428287  , 5616.280861235745
stepwise,    908, 3, 7.0, 21.326256036758423 ,     21.0, 5486.69823195503  , 5545.5912953028155
stepwise,    909, 2, 4.0, 20.693029165267944 ,     18.0, 5628.148234715804 , 5667.410276947661
stepwise,    910, 1, 6.0, 15.722028970718384 ,     18.0, 5628.545578261594 , 5672.715375772433
stepwise,    911, 1, 4.0, 13.141003131866455 ,     14.0, 5515.274252629809 , 5549.6285395826835
stepwise,    912, 1, 5.0, 15.273905038833618 ,     16.0, 5565.376452117515 , 5604.638494349372
stepwise,    913, 1, 5.0, 15.551253080368042 ,     16.0, 5342.807224365935 , 5382.069266597792
stepwise,    914, 1, 4.0, 13.274502038955688 ,     14.0, 5379.780576220902 , 5414.1348631737765
stepwise,    915, 1, 5.0, 15.318750858306885 ,     16.0, 5641.045736293686 , 5680.307778525543
stepwise,    916, 1, 4.0, 12.237426042556763 ,     14.0, 5815.4086278129835, 5849.762914765858
stepwise,    917, 1, 4.0, 13.403617143630981 ,     14.0, 5527.804227529925 , 5562.1585144828
stepwise,    918, 1, 5.0, 13.959720849990845 ,     16.0, 5672.5380193717365, 5711.800061603593
stepwise,    919, 1, 4.0, 13.154975891113281 ,     14.0, 5672.8373527689555, 5707.19163972183
stepwise,    920, 1, 4.0, 12.273020029067993 ,     14.0, 5786.817743291011 , 5821.172030243885
stepwise,    921, 1, 6.0, 20.10958504676819  ,     19.0, 5415.652424942075 , 5459.8222224529145
stepwise,    922, 1, 5.0, 16.19658398628235  ,     17.0, 5599.8157573670815, 5639.077799598938
stepwise,    923, 1, 5.0, 15.119929075241089 ,     16.0, 5591.524068084805 , 5630.7861103166615
stepwise,    924, 1, 4.0, 12.375424146652222 ,     13.0, 5612.040509725262 , 5646.394796678137
stepwise,    925, 1, 4.0, 12.890584945678711 ,     14.0, 5495.239806868034 , 5529.594093820909
stepwise,    926, 1, 5.0, 14.157243013381958 ,     16.0, 5703.577092363163 , 5742.8391345950195
stepwise,    927, 1, 2.0,  8.979063987731934 ,     10.0, 5606.029661404594 , 5630.568437799505
stepwise,    928, 1, 4.0, 13.051608085632324 ,     14.0, 5837.813615764516 , 5872.1679027173905
stepwise,    929, 2, 7.0, 20.559401988983154 ,     19.0, 5528.324331078374 , 5582.309639147177
stepwise,    930, 1, 5.0, 16.06338095664978  ,     17.0, 5636.199370505937 , 5675.461412737794
stepwise,    931, 1, 2.0,  9.057707071304321 ,     10.0, 5222.7203826210825, 5247.259159015994
stepwise,    932, 1, 6.0, 17.95675301551819  ,     18.0, 5575.075614000147 , 5619.245411510986
stepwise,    933, 1, 4.0, 12.356657028198242 ,     14.0, 5647.707152120863 , 5682.061439073737
stepwise,    934, 2, 7.0, 20.58041000366211  ,     19.0, 5403.354051257592 , 5457.339359326395
stepwise,    935, 1, 5.0, 16.337572813034058 ,     16.0, 5298.584146893068 , 5337.846189124924
stepwise,    936, 1, 6.0, 17.298813104629517 ,     18.0, 5360.920687997975 , 5405.090485508814
stepwise,    937, 1, 5.0, 23.442685842514038 ,     20.0, 5660.965756292741 , 5700.227798524598
stepwise,    938, 1, 5.0, 14.871138095855713 ,     16.0, 5751.895488679441 , 5791.157530911298
stepwise,    939, 2, 4.0, 20.480698823928833 ,     19.0, 5739.644759846273 , 5778.90680207813
stepwise,    940, 1, 7.0, 16.416685104370117 ,     17.0, 5545.594481471017 , 5594.672034260839
stepwise,    941, 3, 4.0, 20.33542490005493  ,     15.0, 5347.0920962165565, 5391.261893727396
stepwise,    942, 2, 4.0, 21.333273887634277 ,     19.0, 5682.868118713754 , 5722.13016094561
stepwise,    943, 1, 6.0, 19.094374179840088 ,     19.0, 5382.898739398606 , 5427.068536909445
stepwise,    944, 1, 4.0, 16.027508020401    ,     16.0, 5783.526727632328 , 5817.881014585203
stepwise,    945, 1, 4.0, 12.884913921356201 ,     14.0, 5523.391388311259 , 5557.745675264134
stepwise,    946, 1, 5.0, 15.168166160583496 ,     16.0, 5508.856101904565 , 5548.1181441364215
stepwise,    947, 1, 5.0, 15.074090003967285 ,     16.0, 5743.3203695352095, 5782.582411767066
stepwise,    948, 1, 4.0, 13.22472882270813  ,     14.0, 5333.56604189028  , 5367.9203288431545
stepwise,    949, 1, 5.0, 14.677677154541016 ,     16.0, 5583.471190284164 , 5622.7332325160205
stepwise,    950, 1, 4.0, 20.467074871063232 ,     18.0, 5575.887335604309 , 5610.241622557183
stepwise,    951, 1, 5.0, 16.091595888137817 ,     16.0, 5482.376262741878 , 5521.638304973735
stepwise,    952, 1, 5.0, 17.15218496322632  ,     17.0, 5478.367545281665 , 5517.629587513522
stepwise,    953, 1, 4.0, 12.848340034484863 ,     14.0, 5541.749013745117 , 5576.1033006979915
stepwise,    954, 1, 4.0, 12.597373962402344 ,     14.0, 5685.542225041415 , 5719.8965119942895
stepwise,    955, 2, 5.0, 18.130232095718384 ,     18.0, 5579.401573656328 , 5623.571371167167
stepwise,    956, 1, 4.0, 13.557277202606201 ,     14.0, 5608.165251633855 , 5642.51953858673
stepwise,    957, 1, 5.0, 13.946614980697632 ,     16.0, 5699.195489819134 , 5738.457532050991
stepwise,    958, 1, 5.0, 18.11809992790222  ,     17.0, 5579.730836198523 , 5618.99287843038
stepwise,    959, 2, 5.0, 17.713313102722168 ,     18.0, 5489.666666528598 , 5533.8364640394375
stepwise,    960, 1, 4.0, 12.771689176559448 ,     14.0, 5568.082686390244 , 5602.436973343119
stepwise,    961, 2, 4.0, 17.892784118652344 ,     18.0, 5452.206415308339 , 5491.468457540196
stepwise,    962, 3, 5.0, 27.67559003829956  ,     23.0, 5302.04711120132  , 5351.1246639911415
stepwise,    963, 1, 5.0, 21.994685173034668 ,     17.0, 5798.96548553606  , 5838.227527767917
stepwise,    964, 2, 0.0, 12.318212985992432 ,     12.0, 5642.06877301508  , 5661.699794131009
stepwise,    965, 1, 2.0,  9.133993148803711 ,     10.0, 5677.720074098311 , 5702.258850493222
stepwise,    966, 1, 4.0, 12.518914937973022 ,     14.0, 5440.349016105764 , 5474.703303058639
stepwise,    967, 1, 5.0, 16.418752908706665 ,     15.0, 5605.850206768277 , 5645.1122490001335
stepwise,    968, 1, 4.0, 15.747003078460693 ,     14.0, 5517.269205557506 , 5551.623492510381
stepwise,    969, 1, 4.0, 13.278795957565308 ,     14.0, 5738.514370311393 , 5772.868657264267
stepwise,    970, 2, 5.0, 20.36560893058777  ,     17.0, 5472.642051618395 , 5516.811849129234
stepwise,    971, 1, 5.0, 14.480138063430786 ,     16.0, 5345.699238118527 , 5384.961280350384
stepwise,    972, 4, 4.0, 21.52513813972473  ,     18.0, 5660.657101526694 , 5709.734654316515
stepwise,    973, 1, 4.0, 13.618537902832031 ,     14.0, 5393.296737141723 , 5427.651024094597
stepwise,    974, 2, 0.0,  9.897356033325195 ,     11.0, 5507.908176100344 , 5527.539197216272
stepwise,    975, 1, 4.0, 13.399933099746704 ,     14.0, 5475.744905778299 , 5510.099192731173
stepwise,    976, 1, 7.0, 15.178616046905518 ,     17.0, 5468.907305315852 , 5517.984858105673
stepwise,    977, 1, 5.0, 14.135533094406128 ,     16.0, 5537.2776275101405, 5576.539669741997
stepwise,    978, 1, 5.0, 15.084644079208374 ,     15.0, 5670.66144428187  , 5709.923486513727
stepwise,    979, 3, 2.0, 15.33467411994934  ,     16.0, 5585.448304197485 , 5619.80259115036
stepwise,    980, 4, 4.0, 32.1735999584198   ,     24.0, 5685.387366952295 , 5734.464919742117
stepwise,    981, 2, 1.0, 11.265958786010742 ,     12.0, 5588.935381162626 , 5613.474157557537
stepwise,    982, 1, 5.0, 16.061880111694336 ,     17.0, 5632.622295981101 , 5671.884338212958
stepwise,    983, 1, 4.0, 11.96161413192749  ,     14.0, 5783.4638027110395, 5817.818089663914
stepwise,    984, 1, 4.0, 13.37099003791809  ,     14.0, 5526.649566390785 , 5561.00385334366
stepwise,    985, 1, 5.0, 13.155272006988525 ,     16.0, 5907.054695918879 , 5946.316738150736
stepwise,    986, 1, 5.0, 15.031697988510132 ,     16.0, 5444.652175813101 , 5483.914218044958
stepwise,    987, 1, 5.0, 14.018997192382812 ,     16.0, 5527.329928978417 , 5566.591971210274
stepwise,    988, 1, 4.0, 11.897860050201416 ,     14.0, 5556.347594098475 , 5590.70188105135
stepwise,    989, 1, 4.0, 13.124989986419678 ,     14.0, 5716.434481609614 , 5750.788768562488
stepwise,    990, 3, 4.0, 19.18419313430786  ,     16.0, 5662.530743718408 , 5706.700541229247
stepwise,    991, 1, 5.0, 15.98188591003418  ,     16.0, 5308.294643666481 , 5347.5566858983375
stepwise,    992, 2, 5.0, 18.375828981399536 ,     17.0, 5604.268226751183 , 5648.438024262022
stepwise,    993, 2, 6.0, 22.15071201324463  ,     20.0, 5570.099674912661 , 5619.177227702482
stepwise,    994, 2, 5.0, 17.50973892211914  ,     17.0, 5655.746054255683 , 5699.915851766522
stepwise,    995, 2, 0.0,  9.784943103790283 ,     12.0, 5749.199138253364 , 5768.830159369293
stepwise,    996, 1, 4.0, 13.294111013412476 ,     14.0, 5589.308307851886 , 5623.66259480476
stepwise,    997, 2, 0.0, 10.10161805152893  ,     11.0, 5695.591129468071 , 5715.222150584
stepwise,    998, 1, 6.0, 17.13776707649231  ,     18.0, 5577.683862089678 , 5621.853659600517
stepwise,    999, 1, 5.0, 16.900619983673096 ,     18.0, 5475.66062924062  , 5514.922671472477
stepwise,   1000, 2, 0.0, 10.180284023284912 ,     13.0, 5849.902504771956 , 5869.533525887885
