method,sim_id,p,q,time,n_models,aic,bic
grid_search,552,3,4.0,81.86037707328796,64.0,5587.55882031382,5631.7286178246595
grid_search,553,7,6.0,74.65589094161987,64.0,5803.472756155462,5877.089085340194
grid_search,554,1,4.0,82.44389510154724,64.0,5498.17827933201,5532.5325662848845
grid_search,555,2,4.0,85.92245292663574,64.0,5412.350873018286,5451.612915250143
grid_search,556,6,7.0,85.93914413452148,64.0,5572.814463538038,5646.43079272277
grid_search,557,1,4.0,75.60635805130005,64.0,5549.787876152461,5584.142163105335
grid_search,558,5,5.0,80.25352382659912,64.0,5760.246161735242,5819.139225083028
grid_search,559,6,5.0,84.29224395751953,64.0,5494.9161492547355,5558.7169678815035
grid_search,560,7,6.0,85.12659692764282,64.0,5502.145437697189,5575.761766881921
grid_search,561,2,5.0,82.20592498779297,64.0,5649.085195632853,5693.254993143692
grid_search,562,3,6.0,86.34190917015076,64.0,5516.342887276548,5570.328195345352
grid_search,563,2,4.0,84.60515999794006,64.0,5307.549265558637,5346.811307790494
grid_search,564,4,4.0,80.1359531879425,64.0,5525.828667768276,5574.906220558098
grid_search,565,6,0.0,74.39486193656921,64.0,5595.042186863187,5634.304229095044
grid_search,566,1,5.0,81.66214895248413,64.0,5560.585898028319,5599.847940260176
grid_search,567,5,7.0,82.1245698928833,64.0,5544.158279495007,5612.8668534007575
grid_search,568,5,4.0,77.17200994491577,64.0,5441.722625360096,5495.707933428899
grid_search,569,6,5.0,81.50043606758118,64.0,5531.268918314659,5595.0697369414265
grid_search,570,6,7.0,87.1965720653534,64.0,5510.794746326968,5584.411075511701
grid_search,571,7,6.0,83.34000182151794,64.0,5748.871523274147,5822.487852458879
grid_search,572,4,4.0,78.61414194107056,64.0,5583.301356593811,5632.378909383632
grid_search,573,5,5.0,84.38994002342224,64.0,5572.459334283756,5631.352397631542
grid_search,574,1,4.0,78.51082706451416,64.0,5814.820592460841,5849.174879413716
grid_search,575,2,4.0,83.38274192810059,64.0,5499.1990586804,5538.461100912257
grid_search,576,1,5.0,79.0509660243988,64.0,5694.9840325152445,5734.246074747101
grid_search,577,6,6.0,82.93318700790405,64.0,5833.755353150095,5902.4639270558455
grid_search,578,1,4.0,86.08672094345093,64.0,5637.644612154251,5671.998899107126
grid_search,579,3,5.0,86.55404806137085,64.0,5561.402109095262,5610.479661885083
grid_search,580,1,4.0,93.99443888664246,64.0,5588.570579761781,5622.924866714656
grid_search,581,1,4.0,79.41607403755188,64.0,5493.314196321583,5527.668483274458
grid_search,582,1,4.0,87.31932020187378,64.0,5722.456778541113,5756.811065493987
grid_search,583,1,5.0,81.83097410202026,64.0,5486.722073156217,5525.984115388074
grid_search,584,5,7.0,81.53293704986572,64.0,5859.905335156694,5928.613909062444
grid_search,585,6,6.0,80.44164109230042,64.0,5625.653361417266,5694.361935323016
grid_search,586,3,4.0,96.00779795646667,64.0,5724.308491765626,5768.478289276465
grid_search,587,4,4.0,95.97756505012512,64.0,5394.641912839723,5443.719465629544
grid_search,588,1,4.0,81.08302092552185,64.0,5662.55218006614,5696.906467019015
grid_search,589,6,7.0,87.80437302589417,64.0,5475.399320456975,5549.015649641708
grid_search,590,1,4.0,83.98366093635559,64.0,5686.777497018706,5721.13178397158
grid_search,591,2,4.0,79.31215310096741,64.0,5774.018737318487,5813.280779550344
grid_search,592,1,4.0,78.16563892364502,64.0,5602.240004780663,5636.594291733538
grid_search,593,4,4.0,89.74228310585022,64.0,5623.388803928458,5672.46635671828
grid_search,594,3,5.0,79.80655884742737,64.0,5513.335645064983,5562.413197854804
grid_search,595,4,6.0,88.18409490585327,64.0,5640.870293374105,5699.763356721891
grid_search,596,3,5.0,96.22937607765198,64.0,5442.751989018885,5491.829541808706
grid_search,597,6,6.0,95.37078404426575,64.0,5578.767879877686,5647.476453783436
grid_search,598,3,6.0,96.44206809997559,64.0,5415.633430558347,5469.61873862715
grid_search,599,6,7.0,92.01589012145996,64.0,5651.298754899067,5724.915084083799
grid_search,600,4,7.0,88.7305018901825,64.0,5661.352357668149,5725.153176294917
grid_search,601,6,4.0,91.39732599258423,64.0,5484.276054628867,5543.169117976653
grid_search,602,7,2.0,79.0212390422821,64.0,5580.946079225425,5634.931387294228
grid_search,603,1,4.0,83.6003360748291,64.0,5649.547059381992,5683.9013463348665
grid_search,604,1,5.0,85.96824908256531,64.0,5407.638184671311,5446.900226903168
grid_search,605,7,4.0,86.59930896759033,64.0,5660.658231194082,5724.45904982085
grid_search,606,1,4.0,81.82373595237732,64.0,5831.109412597362,5865.463699550237
grid_search,607,2,4.0,127.13885307312012,64.0,5551.0151937041055,5590.277235935962
grid_search,608,4,7.0,112.51437902450562,64.0,5412.9728479697515,5476.773666596519
grid_search,609,2,4.0,88.34404993057251,64.0,5617.778847875656,5657.0408901075125
grid_search,610,5,4.0,96.05991506576538,64.0,5501.02344641501,5555.008754483813
grid_search,611,5,2.0,82.69099807739258,64.0,5685.517154538529,5729.686952049368
grid_search,612,1,4.0,86.9352638721466,64.0,5547.885870139829,5582.240157092704
grid_search,613,1,7.0,88.0554039478302,64.0,5572.932467822852,5622.0100206126735
grid_search,614,1,7.0,74.0933940410614,64.0,5626.147689038638,5675.22524182846
grid_search,615,7,5.0,86.14402985572815,64.0,5437.697271896164,5506.405845801914
grid_search,616,1,5.0,84.46200394630432,64.0,5642.939108777132,5682.201151008989
grid_search,617,7,4.0,76.90066599845886,64.0,5685.509778631394,5749.310597258162
grid_search,618,5,5.0,81.73966407775879,64.0,5684.879271946172,5743.772335293957
grid_search,619,2,6.0,84.7027440071106,64.0,5623.826265049636,5672.903817839458
grid_search,620,1,5.0,81.11554980278015,64.0,5547.512022150042,5586.774064381899
grid_search,621,3,4.0,86.95760488510132,64.0,5657.793855576071,5701.96365308691
grid_search,622,1,6.0,78.8925940990448,64.0,5578.665331062489,5622.835128573328
grid_search,623,4,4.0,90.07854890823364,64.0,5503.2231415383385,5552.30069432816
grid_search,624,3,4.0,78.255686044693,64.0,5459.657780406632,5503.827577917471
grid_search,625,1,4.0,88.18144512176514,64.0,5350.190822088258,5384.5451090411325
grid_search,626,4,5.0,92.08434009552002,64.0,5533.715245330465,5587.700553399269
grid_search,627,6,6.0,83.6933810710907,64.0,5482.193282246724,5550.9018561524745
grid_search,628,1,4.0,87.36720395088196,64.0,5492.655349138948,5527.009636091822
grid_search,629,1,4.0,78.05067777633667,64.0,5579.279323341207,5613.633610294081
grid_search,630,5,6.0,88.60563588142395,64.0,5459.590550317411,5523.391368944179
grid_search,631,7,4.0,77.87366819381714,64.0,5692.958109733519,5756.758928360287
grid_search,632,2,6.0,83.5529990196228,64.0,5551.143933146,5600.221485935821
grid_search,633,7,6.0,79.86901593208313,64.0,5508.211556556587,5581.82788574132
grid_search,634,1,4.0,90.1388680934906,64.0,5342.445636081068,5376.799923033943
grid_search,635,5,3.0,81.53030586242676,64.0,5552.911692409572,5601.989245199394
grid_search,636,1,5.0,77.06096196174622,64.0,5491.32931689515,5530.591359127007
grid_search,637,3,4.0,84.77301907539368,64.0,5999.674907681208,6043.8447051920475
grid_search,638,4,7.0,87.90568685531616,64.0,5579.6925853109615,5643.493403937729
grid_search,639,1,4.0,88.31781005859375,64.0,5368.9851684832165,5403.339455436091
grid_search,640,1,7.0,80.68426704406738,64.0,5544.666052150115,5593.743604939937
grid_search,641,1,4.0,84.6613130569458,64.0,5301.114727152247,5335.4690141051215
grid_search,642,1,4.0,72.59170603752136,64.0,5563.390461771275,5597.74474872415
grid_search,643,7,0.0,70.91208291053772,64.0,5583.97825468125,5628.148052192089
grid_search,644,4,4.0,88.02736902236938,64.0,5633.766772574876,5682.844325364697
grid_search,645,7,5.0,77.1874327659607,64.0,5485.479730858179,5554.188304763929
grid_search,646,3,4.0,84.8065779209137,64.0,5523.367891119193,5567.537688630032
grid_search,647,1,5.0,80.25316190719604,64.0,5728.6643644790365,5767.926406710893
grid_search,648,1,4.0,85.99547600746155,64.0,5387.703707696373,5422.057994649248
grid_search,649,1,4.0,79.88568115234375,64.0,5655.578634464193,5689.9329214170675
grid_search,650,4,4.0,89.81037783622742,64.0,5464.938571026466,5514.016123816287
grid_search,651,5,2.0,92.14882588386536,64.0,5636.84169852073,5681.011496031569
grid_search,652,2,7.0,99.30644702911377,64.0,5640.007550356569,5693.992858425372
grid_search,653,3,4.0,93.1910331249237,64.0,5571.894961095265,5616.064758606104
grid_search,654,4,6.0,91.12870287895203,64.0,5694.204289895326,5753.097353243112
grid_search,655,5,2.0,85.0175449848175,64.0,5426.474973108006,5470.6447706188455
grid_search,656,1,4.0,82.98030686378479,64.0,5663.92860364058,5698.282890593455
grid_search,657,7,5.0,93.28160905838013,64.0,5562.340754394808,5631.049328300558
grid_search,658,1,5.0,74.72971677780151,64.0,5728.250927168071,5767.512969399928
grid_search,659,4,4.0,89.13280296325684,64.0,5534.094508920002,5583.1720617098235
grid_search,660,7,0.0,76.88330698013306,64.0,5593.641243001147,5637.811040511986
grid_search,661,1,6.0,80.06532406806946,64.0,5469.467956098168,5513.637753609007
grid_search,662,4,5.0,87.50907516479492,64.0,5574.917683526283,5628.902991595087
grid_search,663,1,5.0,85.12817692756653,64.0,5688.072103527826,5727.3341457596825
grid_search,664,1,5.0,76.88216876983643,64.0,5597.098441010895,5636.360483242752
grid_search,665,6,5.0,80.72357201576233,64.0,5628.049081886042,5691.84990051281
grid_search,666,1,4.0,86.58434200286865,64.0,5588.530189609642,5622.884476562516
grid_search,667,6,7.0,91.6513102054596,64.0,5689.338908881101,5762.955238065833
grid_search,668,3,6.0,82.0163881778717,64.0,5863.0955936037635,5917.080901672567
grid_search,669,1,5.0,89.85280799865723,64.0,5857.500683874614,5896.762726106471
grid_search,670,1,5.0,89.00510096549988,64.0,5475.359785266502,5514.6218274983585
grid_search,671,2,4.0,96.83334708213806,64.0,5548.046591884465,5587.308634116322
grid_search,672,2,4.0,75.8801679611206,64.0,5689.250220937638,5728.512263169495
grid_search,673,1,4.0,87.44131684303284,64.0,5597.22116413639,5631.575451089265
grid_search,674,2,7.0,87.39798402786255,64.0,5627.242490650957,5681.22779871976
grid_search,675,1,7.0,78.08054804801941,64.0,5804.107291146606,5853.184843936428
grid_search,676,1,5.0,92.26977801322937,64.0,5495.000150212327,5534.262192444184
grid_search,677,2,5.0,81.15154099464417,64.0,5559.06027426914,5603.230071779979
grid_search,678,1,4.0,86.55317783355713,64.0,5379.29417224523,5413.648459198104
grid_search,679,5,6.0,99.43840098381042,64.0,5390.570720436505,5454.371539063273
grid_search,680,1,4.0,100.07120299339294,64.0,5620.684241339549,5655.0385282924235
grid_search,681,1,5.0,90.00803685188293,64.0,5576.887841837989,5616.149884069846
grid_search,682,1,4.0,88.82832789421082,64.0,5603.0472442738655,5637.40153122674
grid_search,683,2,6.0,94.5415198802948,64.0,5544.115918466285,5593.193471256106
grid_search,684,1,5.0,83.39190292358398,64.0,5484.132071326864,5523.394113558721
grid_search,685,3,7.0,78.92441010475159,64.0,5567.940663406572,5626.8337267543575
grid_search,686,7,2.0,83.32461595535278,64.0,5647.381420908215,5701.366728977018
grid_search,687,1,5.0,91.78473401069641,64.0,5570.248840741653,5609.51088297351
grid_search,688,5,7.0,83.49605011940002,64.0,5690.700045726394,5759.408619632144
grid_search,689,4,7.0,97.29887294769287,64.0,5704.6395586720055,5768.4403772987735
grid_search,690,1,4.0,81.8562879562378,64.0,5741.926628868394,5776.2809158212685
grid_search,691,3,7.0,80.19972205162048,64.0,5487.919791720348,5546.812855068134
grid_search,692,4,7.0,86.22755599021912,64.0,5585.487892609937,5649.288711236705
grid_search,693,5,6.0,74.092111825943,64.0,5527.41095138519,5591.211770011958
grid_search,694,2,5.0,87.96871995925903,64.0,5774.881648561717,5819.051446072556
grid_search,695,2,5.0,88.97121715545654,64.0,5562.336990756273,5606.506788267112
grid_search,696,6,4.0,90.27834010124207,64.0,5539.211684410372,5598.104747758158
grid_search,697,1,4.0,89.57613205909729,64.0,5638.441069340555,5672.79535629343
grid_search,698,2,5.0,87.9832980632782,64.0,5513.4242551398565,5557.594052650696
grid_search,699,4,6.0,86.99137806892395,64.0,5796.187504915715,5855.080568263501
grid_search,700,3,5.0,71.38818001747131,64.0,5630.973218904154,5680.050771693976
grid_search,701,7,7.0,84.88275003433228,64.0,5692.406193040036,5770.93027750375
grid_search,702,1,5.0,77.14186811447144,64.0,5632.803237890944,5672.065280122801
grid_search,703,2,5.0,76.09345388412476,64.0,5724.2752025309055,5768.445000041745
grid_search,704,7,3.0,71.49136185646057,64.0,5528.370164488027,5587.263227835812
grid_search,705,2,5.0,80.87368488311768,64.0,5487.390919378227,5531.5607168890665
grid_search,706,2,5.0,87.33639812469482,64.0,5496.107351796974,5540.2771493078135
grid_search,707,1,4.0,80.99089789390564,64.0,5637.606435031587,5671.960721984462
grid_search,708,1,5.0,78.84850215911865,64.0,5650.502576552549,5689.764618784406
grid_search,709,1,5.0,79.43396210670471,64.0,5588.67658752758,5627.9386297594365
grid_search,710,7,6.0,82.08944702148438,64.0,5683.937692554068,5757.554021738801
grid_search,711,4,4.0,91.08009719848633,64.0,5450.205075486412,5499.2826282762335
grid_search,712,5,4.0,88.76198697090149,64.0,5625.327363265277,5679.312671334081
grid_search,713,3,6.0,80.59389996528625,64.0,5547.628551958275,5601.613860027079
grid_search,714,5,7.0,82.34167313575745,64.0,5546.561786709089,5615.270360614839
grid_search,715,4,4.0,80.08039689064026,64.0,5594.8172211398105,5643.894773929632
grid_search,716,2,5.0,79.53207588195801,64.0,5764.53283342844,5808.7026309392795
grid_search,717,2,4.0,85.14139604568481,64.0,5584.319816997365,5623.581859229222
grid_search,718,1,7.0,82.97416996955872,64.0,5417.400604516291,5466.478157306113
grid_search,719,4,5.0,78.31963396072388,64.0,5791.154580496006,5845.13988856481
grid_search,720,6,0.0,82.45732712745667,64.0,5433.819077110555,5473.0811193424115
grid_search,721,6,5.0,85.46281909942627,64.0,5429.4592129695775,5493.2600315963455
grid_search,722,5,6.0,81.59457206726074,64.0,5691.8009752848475,5755.6017939116155
grid_search,723,5,7.0,89.53636384010315,64.0,5386.089702146398,5454.798276052148
grid_search,724,1,5.0,79.96969819068909,64.0,5608.777723861809,5648.039766093666
grid_search,725,1,5.0,80.3923819065094,64.0,5546.099864722845,5585.361906954702
grid_search,726,1,5.0,90.65035700798035,64.0,5508.602614177877,5547.8646564097335
grid_search,727,7,6.0,86.64331912994385,64.0,5478.569705719734,5552.186034904466
grid_search,728,5,6.0,75.27205109596252,64.0,5506.799038452469,5570.599857079237
grid_search,729,6,7.0,81.1109709739685,64.0,5615.372473604892,5688.988802789624
grid_search,730,3,4.0,76.68974804878235,64.0,5619.117076856388,5663.286874367227
grid_search,731,7,5.0,94.52378106117249,64.0,5501.3061918341955,5570.014765739946
grid_search,732,1,4.0,77.77980899810791,64.0,5620.977732319818,5655.332019272692
grid_search,733,1,5.0,86.80863404273987,64.0,5527.829690602154,5567.091732834011
grid_search,734,1,5.0,82.99929213523865,64.0,5611.733863672225,5650.995905904082
grid_search,735,1,6.0,76.90093088150024,64.0,5431.979954323898,5476.149751834737
grid_search,736,1,4.0,79.11401200294495,64.0,5375.912860592463,5410.267147545338
grid_search,737,4,6.0,85.64163398742676,64.0,5535.817497776037,5594.710561123823
grid_search,738,5,6.0,91.75952005386353,64.0,5681.772895838867,5745.573714465635
grid_search,739,5,5.0,84.39755606651306,64.0,5528.951666402356,5587.844729750142
grid_search,740,6,7.0,79.55982899665833,64.0,5578.988500180021,5652.604829364754
grid_search,741,1,4.0,80.50652408599854,64.0,5741.864560766937,5776.2188477198115
grid_search,742,1,4.0,74.09587383270264,64.0,5770.502199560974,5804.856486513849
grid_search,743,7,4.0,79.56733107566833,64.0,5653.013152191166,5716.813970817934
grid_search,744,1,7.0,72.82752394676208,64.0,5670.619451589439,5719.697004379261
grid_search,745,6,0.0,80.43018388748169,64.0,5642.453511586828,5681.715553818685
grid_search,746,1,7.0,76.47276782989502,64.0,5766.105658895936,5815.183211685758
grid_search,747,1,5.0,73.15049290657043,64.0,5615.629969604743,5654.8920118365995
grid_search,748,2,3.0,81.82893800735474,64.0,5655.674653049726,5690.0289400026
grid_search,749,1,4.0,78.80771207809448,64.0,5696.383027105702,5730.737314058577
grid_search,750,5,7.0,75.44813895225525,64.0,5599.767444930633,5668.476018836383
grid_search,751,2,4.0,92.29290986061096,64.0,5566.846567535023,5606.108609766879
grid_search,752,5,2.0,81.53438305854797,64.0,5864.8456417881625,5909.015439299002
grid_search,753,5,2.0,89.96737098693848,64.0,5623.171639418277,5667.341436929116
grid_search,754,6,5.0,80.12494087219238,64.0,5562.262227968434,5626.063046595202
grid_search,755,1,4.0,79.60314607620239,64.0,5548.788763557144,5583.143050510019
grid_search,756,1,5.0,76.00162601470947,64.0,5617.441388389434,5656.703430621291
grid_search,757,1,4.0,83.69433188438416,64.0,5338.29220967826,5372.646496631135
grid_search,758,7,6.0,97.02224802970886,64.0,5418.163130575224,5491.779459759957
grid_search,759,1,4.0,81.9507269859314,64.0,5627.339111797711,5661.693398750585
grid_search,760,5,7.0,75.35335493087769,64.0,5297.086064452263,5365.794638358013
grid_search,761,1,5.0,76.79949593544006,64.0,5840.433728914797,5879.695771146654
grid_search,762,1,5.0,83.77775406837463,64.0,5460.961806573587,5500.223848805444
grid_search,763,1,5.0,78.89426302909851,64.0,5679.936879359246,5719.198921591103
grid_search,764,1,4.0,82.90911197662354,64.0,5262.8094330944805,5297.163720047355
grid_search,765,7,0.0,78.150062084198,64.0,5650.397065314659,5694.566862825498
grid_search,766,4,7.0,83.99838495254517,64.0,5569.813271104204,5633.614089730972
grid_search,767,1,4.0,88.41707611083984,64.0,5487.037064260134,5521.391351213008
grid_search,768,4,7.0,84.24519395828247,64.0,5692.357287299958,5756.158105926726
grid_search,769,5,5.0,75.66375303268433,64.0,5523.370046888708,5582.263110236494
grid_search,770,6,0.0,73.61019110679626,64.0,5748.417470865633,5787.67951309749
grid_search,771,7,3.0,81.23583006858826,64.0,5733.211936381509,5792.104999729295
grid_search,772,2,4.0,75.05509519577026,64.0,5663.672955374988,5702.934997606845
grid_search,773,1,4.0,83.71296906471252,64.0,5558.502579953892,5592.856866906766
grid_search,774,7,6.0,86.95235013961792,64.0,5381.027972954692,5454.644302139424
grid_search,775,6,5.0,90.2525749206543,64.0,5604.500640169552,5668.30145879632
grid_search,776,6,2.0,77.85543012619019,64.0,5573.765239200067,5622.842791989889
grid_search,777,2,5.0,82.11088991165161,64.0,5485.772571173163,5529.942368684002
grid_search,778,4,4.0,74.62899589538574,64.0,5452.449305983507,5501.526858773328
grid_search,779,7,4.0,83.80129194259644,64.0,5541.828596439704,5605.629415066472
grid_search,780,1,7.0,78.65446591377258,64.0,5515.003669714576,5564.081222504397
grid_search,781,5,5.0,83.34164881706238,64.0,5758.869981152752,5817.763044500538
grid_search,782,4,5.0,78.06935596466064,64.0,5786.726642472549,5840.711950541353
grid_search,783,6,5.0,83.78625297546387,64.0,5531.697830824359,5595.498649451127
grid_search,784,3,6.0,88.42071890830994,64.0,5451.195373595012,5505.180681663815
grid_search,785,2,5.0,82.13576602935791,64.0,5342.519182968145,5386.688980478984
grid_search,786,1,5.0,75.43256306648254,64.0,5727.723264938913,5766.98530717077
grid_search,787,1,4.0,81.46436595916748,64.0,5552.74807340031,5587.102360353185
grid_search,788,1,5.0,79.0282199382782,64.0,5593.156076321622,5632.418118553479
grid_search,789,1,4.0,74.3907458782196,64.0,5606.797358546904,5641.151645499779
grid_search,790,6,2.0,85.9515528678894,64.0,5478.256994578372,5527.334547368193
grid_search,791,1,5.0,73.6519730091095,64.0,5532.872118029388,5572.134160261245
grid_search,792,3,6.0,78.25288796424866,64.0,5384.693020181876,5438.678328250679
grid_search,793,1,5.0,80.64461302757263,64.0,5641.343850945212,5680.6058931770685
grid_search,794,4,5.0,79.76718497276306,64.0,5681.821890025417,5735.80719809422
grid_search,795,1,4.0,81.56851482391357,64.0,5666.7355501237,5701.089837076574
grid_search,796,1,4.0,83.09739685058594,64.0,5519.731108715468,5554.085395668342
grid_search,797,1,4.0,77.95113492012024,64.0,5569.733109556126,5604.087396509
grid_search,798,1,5.0,84.07889008522034,64.0,5617.142562430979,5656.4046046628355
grid_search,799,1,4.0,77.03150987625122,64.0,5427.956949755709,5462.311236708583
grid_search,800,1,5.0,82.5932240486145,64.0,5487.142783154301,5526.404825386157
grid_search,801,1,4.0,84.60749411582947,64.0,5582.387332235938,5616.741619188812
grid_search,802,3,6.0,95.1623260974884,64.0,5355.9552183374835,5409.940526406287
grid_search,803,5,5.0,88.11690092086792,64.0,5501.513074238935,5560.40613758672
grid_search,804,6,7.0,87.53581809997559,64.0,5636.184895077386,5709.801224262118
grid_search,805,1,4.0,79.99242901802063,64.0,5426.184024962112,5460.5383119149865
grid_search,806,5,4.0,77.13243198394775,64.0,5437.150398200236,5491.1357062690395
grid_search,807,2,5.0,87.01468110084534,64.0,5607.406008083228,5651.575805594067
grid_search,808,5,7.0,82.7185571193695,64.0,5559.635176570038,5628.3437504757885
grid_search,809,2,5.0,75.94397711753845,64.0,5699.938403889234,5744.108201400073
grid_search,810,1,4.0,76.03326201438904,64.0,5618.96804664921,5653.322333602085
grid_search,811,1,4.0,74.80364680290222,64.0,5626.447756255395,5660.802043208269
grid_search,812,5,7.0,87.16355013847351,64.0,5319.0148935881525,5387.723467493903
grid_search,813,1,4.0,80.5708692073822,64.0,5443.2797451633805,5477.634032116255
grid_search,814,5,7.0,77.2346601486206,64.0,5414.81266540695,5483.5212393127
grid_search,815,1,4.0,79.51336622238159,64.0,5691.242378058346,5725.5966650112205
grid_search,816,1,4.0,75.8207950592041,64.0,5507.888798173717,5542.243085126592
grid_search,817,1,4.0,86.07166600227356,64.0,5599.786658659542,5634.1409456124165
grid_search,818,6,7.0,81.61785888671875,64.0,5562.195279169408,5635.811608354141
grid_search,819,2,7.0,84.26921796798706,64.0,5586.329482074852,5640.314790143656
grid_search,820,2,6.0,85.39020991325378,64.0,5632.29898793861,5681.376540728431
grid_search,821,1,5.0,79.71936893463135,64.0,5546.951461079164,5586.213503311021
grid_search,822,6,2.0,77.18206691741943,64.0,5320.37901691108,5369.456569700901
grid_search,823,4,7.0,81.40548396110535,64.0,5725.053481042725,5788.854299669493
grid_search,824,1,5.0,80.97277498245239,64.0,5502.655856333009,5541.917898564866
grid_search,825,6,0.0,77.36698579788208,64.0,5700.0086332515975,5739.270675483454
grid_search,826,1,5.0,80.2487440109253,64.0,5678.533467355591,5717.795509587448
grid_search,827,1,4.0,100.84248518943787,64.0,5457.633566566829,5491.987853519704
grid_search,828,1,5.0,96.57947897911072,64.0,5541.572895147613,5580.83493737947
grid_search,829,1,4.0,73.0653920173645,64.0,5772.754781545772,5807.109068498647
grid_search,830,7,4.0,77.03976202011108,64.0,5707.770998256212,5771.57181688298
grid_search,831,1,4.0,83.89352703094482,64.0,5531.627144985617,5565.981431938491
grid_search,832,6,5.0,79.08796000480652,64.0,5354.552424144532,5418.3532427713
grid_search,833,3,7.0,86.52852320671082,64.0,5795.683282182527,5854.576345530313
grid_search,834,2,4.0,83.81917190551758,64.0,5423.951672095176,5463.213714327033
grid_search,835,6,6.0,81.97042298316956,64.0,5630.522799191313,5699.231373097064
grid_search,836,1,4.0,80.62772488594055,64.0,5644.470616226303,5678.824903179177
grid_search,837,4,7.0,83.16075706481934,64.0,5637.164999241663,5700.965817868431
grid_search,838,3,5.0,83.40093803405762,64.0,5430.721583267812,5479.799136057633
grid_search,839,4,4.0,81.92120409011841,64.0,5454.190015496719,5503.26756828654
grid_search,840,3,4.0,79.82105588912964,64.0,5638.697588900128,5682.867386410967
grid_search,841,2,4.0,82.56353306770325,64.0,5701.163686580137,5740.425728811994
grid_search,842,3,4.0,95.90957903862,64.0,5400.886944951406,5445.056742462245
grid_search,843,1,4.0,82.10503602027893,64.0,5498.112713653013,5532.467000605888
grid_search,844,2,7.0,84.71049809455872,64.0,5439.951833538021,5493.937141606824
grid_search,845,2,5.0,93.04295897483826,64.0,5824.322913880876,5868.492711391715
grid_search,846,7,3.0,82.27824211120605,64.0,5481.969274040709,5540.862337388495
grid_search,847,5,6.0,92.86468005180359,64.0,5506.302771460166,5570.103590086934
grid_search,848,5,7.0,83.94806790351868,64.0,5724.947267248927,5793.655841154678
grid_search,849,2,6.0,90.39047908782959,64.0,5648.875635860098,5697.953188649919
grid_search,850,6,4.0,92.75975704193115,64.0,5457.593408204342,5516.486471552128
grid_search,851,1,5.0,87.0599889755249,64.0,5470.660434846166,5509.922477078023
grid_search,852,1,4.0,79.73264908790588,64.0,5734.1249624202,5768.479249373075
grid_search,853,1,5.0,90.42912817001343,64.0,5560.189453151944,5599.451495383801
grid_search,854,3,4.0,87.29827094078064,64.0,5589.144460228553,5633.314257739392
grid_search,855,3,4.0,84.85245108604431,64.0,5626.938765422942,5671.108562933781
grid_search,856,1,5.0,82.53924989700317,64.0,5674.311774037619,5713.573816269476
grid_search,857,5,4.0,85.07405495643616,64.0,5310.360160571164,5364.345468639967
grid_search,858,2,5.0,91.58761501312256,64.0,5322.664484019635,5366.834281530474
grid_search,859,5,5.0,84.06309509277344,64.0,5609.970150478513,5668.863213826298
grid_search,860,5,6.0,78.50933313369751,64.0,5551.118742590003,5614.919561216771
grid_search,861,1,5.0,77.70514011383057,64.0,5387.795936623897,5427.057978855754
grid_search,862,2,7.0,78.3897180557251,64.0,5487.471350427083,5541.456658495887
grid_search,863,1,4.0,79.03634190559387,64.0,5733.838146767745,5768.192433720619
grid_search,864,2,4.0,82.7690098285675,64.0,5480.05797261444,5519.3200148462965
grid_search,865,1,4.0,89.70865297317505,64.0,5477.478503091396,5511.832790044271
grid_search,866,1,4.0,85.35659003257751,64.0,5681.216474509239,5715.570761462113
grid_search,867,6,5.0,89.37316513061523,64.0,5652.741320131704,5716.542138758472
grid_search,868,1,5.0,82.81042718887329,64.0,5410.5324412346135,5449.79448346647
grid_search,869,1,5.0,101.80194807052612,64.0,5679.732450017217,5718.994492249074
grid_search,870,2,6.0,83.73596596717834,64.0,5552.750064333809,5601.82761712363
grid_search,871,3,7.0,103.05897188186646,64.0,5647.939528604775,5706.8325919525605
grid_search,872,1,4.0,88.78838300704956,64.0,5699.604324294368,5733.9586112472425
grid_search,873,2,4.0,90.92411303520203,64.0,5533.015617141301,5572.277659373158
grid_search,874,4,6.0,101.01085996627808,64.0,5907.8116605402465,5966.704723888032
grid_search,875,1,4.0,87.0582230091095,64.0,5610.189658937846,5644.54394589072
grid_search,876,5,7.0,93.7817919254303,64.0,5605.97635409886,5674.68492800461
grid_search,877,6,4.0,86.76413583755493,64.0,5511.794723847676,5570.687787195462
grid_search,878,4,7.0,93.78344106674194,64.0,5725.476945109545,5789.277763736313
grid_search,879,2,5.0,85.74073886871338,64.0,5829.289310731611,5873.45910824245
grid_search,880,4,7.0,89.78582382202148,64.0,5707.97951480222,5771.780333428988
grid_search,881,1,5.0,75.76617908477783,64.0,5386.841395096738,5426.103437328595
grid_search,882,2,6.0,88.45917987823486,64.0,5759.242827970283,5808.320380760104
grid_search,883,1,5.0,95.31287789344788,64.0,5498.093401281887,5537.355443513744
grid_search,884,4,7.0,97.15762495994568,64.0,5644.03795035421,5707.838768980978
grid_search,885,3,6.0,88.20044302940369,64.0,5634.452287082382,5688.437595151186
grid_search,886,2,4.0,82.68563604354858,64.0,5656.142986860912,5695.405029092769
grid_search,887,3,6.0,87.44826197624207,64.0,5810.242505882774,5864.227813951577
grid_search,888,1,4.0,78.02423620223999,64.0,5676.056399997918,5710.410686950792
grid_search,889,1,4.0,98.28215098381042,64.0,5577.390615929428,5611.744902882303
grid_search,890,4,4.0,124.16383385658264,64.0,5567.071189630011,5616.148742419832
