"Simulation_ID","Path_Taken"
"run_46","(2,2) IC:5560.99 -> (0,0) IC:6369.72 -> (1,0) IC:5596.22 -> (0,1) IC:6371.76 -> (1,2) IC:5563.78 -> (2,3) IC:5566.14 -> (1,1) IC:5576.05 -> (1,3) IC:5541.34 -> (0,3) IC:6375.86 -> (1,4) IC:5515.78 -> (0,4) IC:6377.92 -> (1,5) IC:5516.83 -> (0,5) IC:6379.98 -> (2,5) IC:5536.67"
"run_47","(2,2) IC:5642.67 -> (0,0) IC:6631.11 -> (1,0) IC:5645.47 -> (0,1) IC:6633.19 -> (1,2) IC:5597.13 -> (0,2) IC:6635.28 -> (1,3) IC:5596.23 -> (0,3) IC:6637.38 -> (1,4) IC:5566.10 -> (0,4) IC:6639.48 -> (1,5) IC:5562.74 -> (0,5) IC:6641.59 -> (1,6) IC:5564.92 -> (0,6) IC:6643.70 -> (2,4) IC:5585.25 -> (2,6) IC:5567.97"
"run_48","(2,2) IC:5688.24 -> (0,0) IC:6711.59 -> (1,0) IC:5710.73 -> (0,1) IC:6713.63 -> (1,2) IC:5686.71 -> (0,2) IC:6715.67 -> (1,3) IC:5674.29 -> (0,3) IC:6717.72 -> (1,4) IC:5628.34 -> (0,4) IC:6719.77 -> (1,5) IC:5623.13 -> (0,5) IC:6721.83 -> (1,6) IC:5626.41 -> (0,6) IC:6723.89 -> (2,4) IC:5633.59 -> (2,6) IC:5629.44"
"run_49","(2,2) IC:5661.78 -> (0,0) IC:6391.76 -> (1,0) IC:5697.64 -> (0,1) IC:6393.83 -> (1,2) IC:5663.87 -> (2,3) IC:5637.70 -> (1,3) IC:5650.35 -> (2,4) IC:5639.50 -> (1,4) IC:5633.35 -> (0,4) IC:6400.05 -> (1,5) IC:5633.13 -> (0,5) IC:6402.13 -> (1,6) IC:5634.44 -> (0,6) IC:6404.22 -> (2,6) IC:5637.25"
"run_50","(2,2) IC:5615.14 -> (0,0) IC:6533.36 -> (1,0) IC:5654.23 -> (0,1) IC:6535.46 -> (1,2) IC:5616.41 -> (2,3) IC:5618.54 -> (1,1) IC:5620.34 -> (1,3) IC:5602.44 -> (0,3) IC:6539.67 -> (1,4) IC:5587.40 -> (0,4) IC:6541.78 -> (1,5) IC:5587.93 -> (0,5) IC:6543.90 -> (2,5) IC:5587.67"
"run_51","(2,2) IC:5792.70 -> (0,0) IC:6519.99 -> (1,0) IC:5813.94 -> (0,1) IC:6522.04 -> (1,2) IC:5791.06 -> (0,2) IC:6524.08 -> (1,3) IC:5771.19 -> (0,3) IC:6526.14 -> (1,4) IC:5747.34 -> (0,4) IC:6528.20 -> (1,5) IC:5749.33 -> (0,5) IC:6530.26 -> (2,3) IC:5793.37 -> (2,5) IC:5747.76"
"run_52","(2,2) IC:5633.38 -> (0,0) IC:6756.40 -> (1,0) IC:5708.71 -> (0,1) IC:6758.63 -> (1,2) IC:5637.21 -> (2,3) IC:5601.92 -> (1,3) IC:5610.77 -> (2,4) IC:5614.27 -> (1,4) IC:5600.70 -> (0,4) IC:6765.33 -> (1,5) IC:5603.53 -> (0,3) IC:6763.09 -> (0,5) IC:6767.58 -> (2,5) IC:5603.79"
"run_53","(2,2) IC:5459.53 -> (0,0) IC:6282.79 -> (1,0) IC:5506.82 -> (0,1) IC:6284.81 -> (1,2) IC:5460.89 -> (2,3) IC:5458.31 -> (1,3) IC:5436.24 -> (0,3) IC:6288.88 -> (1,4) IC:5415.05 -> (0,4) IC:6290.91 -> (1,5) IC:5416.90 -> (0,5) IC:6292.96 -> (2,5) IC:5417.45"
"run_54","(2,2) IC:5684.47 -> (0,0) IC:6629.02 -> (1,0) IC:5717.32 -> (0,1) IC:6631.14 -> (1,2) IC:5659.12 -> (0,2) IC:6633.26 -> (1,3) IC:5653.97 -> (0,3) IC:6635.39 -> (1,4) IC:5638.87 -> (0,4) IC:6637.53 -> (1,5) IC:5639.92 -> (0,5) IC:6639.67 -> (2,3) IC:5660.61 -> (2,5) IC:5642.49"
"run_55","(2,2) IC:5666.44 -> (0,0) IC:6535.05 -> (1,0) IC:5729.77 -> (0,1) IC:6537.07 -> (1,2) IC:5666.87 -> (2,3) IC:5667.02 -> (1,1) IC:5664.87 -> (0,2) IC:6539.11 -> (2,0) IC:5670.20"
"run_56","(2,2) IC:5648.70 -> (0,0) IC:6505.46 -> (1,0) IC:5705.16 -> (0,1) IC:6507.50 -> (1,2) IC:5654.59 -> (2,3) IC:5613.79 -> (1,3) IC:5631.18 -> (2,4) IC:5628.79 -> (1,4) IC:5611.49 -> (0,4) IC:6513.67 -> (1,5) IC:5605.91 -> (0,5) IC:6515.74 -> (1,6) IC:5608.45 -> (0,6) IC:6517.81 -> (2,6) IC:5609.20"
"run_57","(2,2) IC:5715.75 -> (0,0) IC:6506.26 -> (1,0) IC:5757.64 -> (0,1) IC:6508.31 -> (1,2) IC:5716.50 -> (2,3) IC:5714.79 -> (1,3) IC:5688.38 -> (0,3) IC:6512.43 -> (1,4) IC:5660.60 -> (0,4) IC:6514.49 -> (1,5) IC:5661.92 -> (0,5) IC:6516.56 -> (2,5) IC:5669.51"
"run_58","(2,2) IC:5723.21 -> (0,0) IC:6464.57 -> (1,0) IC:5745.04 -> (0,1) IC:6466.59 -> (1,2) IC:5722.25 -> (0,2) IC:6468.61 -> (1,3) IC:5719.91 -> (0,3) IC:6470.63 -> (1,4) IC:5705.54 -> (0,4) IC:6472.66 -> (1,5) IC:5698.78 -> (0,5) IC:6474.70 -> (1,6) IC:5700.79 -> (0,6) IC:6476.74 -> (2,4) IC:5716.60 -> (2,6) IC:5699.07"
"run_59","(2,2) IC:5543.56 -> (0,0) IC:6296.24 -> (1,0) IC:5560.43 -> (0,1) IC:6298.26 -> (1,2) IC:5541.69 -> (0,2) IC:6300.29 -> (1,3) IC:5539.83 -> (0,3) IC:6302.33 -> (1,4) IC:5488.18 -> (0,4) IC:6304.37 -> (1,5) IC:5485.09 -> (0,5) IC:6306.41 -> (1,6) IC:5486.62 -> (0,6) IC:6308.46 -> (2,4) IC:5487.35 -> (2,6) IC:5556.65"
