"sim_id","p_order","q_order","time","n_models_tested","aic","bic","intercept","sigmasq","beta1","beta2","beta3","beta4","beta5","beta6","beta7","alpha1","alpha2","alpha3","alpha4","alpha5","alpha6","alpha7","mean.Temp.Lag5","mean.DTemp.Lag0","PM25.Lag0","mean.NO2.Lag2","status","error_message"
535,3,3,170.501348972321,18,5575.85255317738,5634.74561652517,0.202410140513856,0.026870131014909,0.172156175685301,0.120698989699245,-0.0774234164236236,,,,,-0.327305171329904,0.257747278080589,0.792261895549933,,,,,-0.00673774236442312,0.00651162390822251,0.00396705446123741,-0.000323170000732723,"Success",""
536,3,7,321.112830877304,25,5698.88861131756,5777.41269578128,0.181042916734905,0.0284304981343071,0.229303645327173,0.244557347449527,0.111190937277063,,,,,-0.317395388752591,0.139178919300751,-0.00693533964940494,-0.262127948971543,0.2037603455234,0.749452769357824,-0.142842515844982,-0.0103091200006537,0.0102327445098376,0.00193915295106771,-0.00237377383641111,"Success",""
537,2,5,438.881578922272,21,5695.29976179633,5759.1005804231,0.157085986706497,0.0266127659071952,0.121044756937597,0.0405607094236127,,,,,,0.423506209776951,0.0545797366237486,0.0138101268755445,-0.571123741955736,0.868128191807425,,,-0.00602368163978878,0.00599332315161443,0.00330201158477054,-0.00383295353896916,"Success",""
538,2,1,104.763756513596,11,5498.91875981415,5543.08855732499,0.0205266697240307,0.0378815466868981,0.222062095512192,-0.156187841117808,,,,,,0.928170784975365,,,,,,,-0.0011599359858982,0.00118590566438896,0.000679593211191882,-0.00215415488833296,"Success",""
539,2,1,100.682651996613,11,5664.66131315867,5708.83111066951,0.0257887346177335,0.0292821161966132,0.187531813623409,-0.129784608044899,,,,,,0.934975114790148,,,,,,,-0.0024143968729611,0.0024364428221481,0.00121409644241424,-0.00204480871095033,"Success",""
540,1,1,154.098163843155,9,5700.92880712897,5740.19084936082,0.0362980310678225,0.0383857741527155,0.0723968333394046,,,,,,,0.917073158527998,,,,,,,-0.00198212949141935,0.00198735483383626,0.000510623960556012,-0.00125580927388916,"Success",""
541,3,2,160.06685090065,16,5479.23276620703,5533.21807427583,0.0358599396457494,0.024357469251436,0.274511848402881,0.0509260203273208,-0.188450518461569,,,,,-0.0685910112944727,0.920972685385258,,,,,,-0.00101924923913909,0.00099587230832701,0.000551042304309665,-0.0013138799919492,"Success",""
542,1,3,158.949872255325,15,5686.86987903882,5735.94743182865,0.0303174693700393,0.0386061553046576,0.201383499233161,,,,,,,-0.0300546591580756,0.150378213445499,0.66983041723582,,,,,-0.00381059168811755,0.00380410323119057,0.00262782253296439,-0.00301909744856501,"Success",""
543,2,1,243.603804349899,11,5722.91515286171,5767.08495037255,0.0222786277659217,0.0234323526240818,0.213724763182939,-0.163341846657096,,,,,,0.942919076319151,,,,,,,-0.00154081208676464,0.0015435673745492,0.000737005269041844,-0.000958835186323438,"Success",""
544,2,6,311.20948600769,26,5407.41333571674,5476.12190962249,0.0705830832683922,0.0210002267078578,0.267429746289757,0.193056361019405,,,,,,-0.325794452722626,0.306807371495,-0.0576371957394293,-0.230171665902886,0.189953149079309,0.634303367902608,,-0.00591739422764845,0.00603962169998475,0.00170389607740855,-0.0076451570376502,"Success",""
545,2,1,139.722113609314,11,5802.87777926542,5847.04757677626,0.0391900239211363,0.0328207110653847,0.200691273244331,-0.166006955136024,,,,,,0.953726240250986,,,,,,,-0.00239445890376548,0.00240416402765718,0.000519597172725145,-0.000869577765533981,"Success",""
546,1,3,124.942596673965,14,5563.7642592702,5612.84181206002,0.0525845889102948,0.0255693033785719,0.17569195389697,,,,,,,-0.189861983445595,0.174812630459148,0.823950147119049,,,,,-0.00933085285382314,0.00936280619472728,0.00273659129816146,-0.00212561020828971,"Success",""
547,2,3,271.937408685684,16,5784.50985609979,5838.49516416859,0.075428968420974,0.0325853404406164,0.159814293142944,0.0992114916786947,,,,,,-0.316430212124629,0.210378548865424,0.824822617430312,,,,,-0.00741511112807818,0.00737564066529175,0.00300115057355995,-0.00156720428988759,"Success",""
548,2,1,89.0511801242828,11,5516.50561166792,5560.67540917875,0.0658283270082673,0.0226925715213703,0.25690893097569,-0.200766327849102,,,,,,0.923313195780984,,,,,,,-0.00145113312748714,0.00143226917199222,0.000638939144028267,-0.00142347510490396,"Success",""
549,3,1,212.812798023224,20,5524.93951718564,5574.01706997546,0.0101933416492404,0.0266150251026982,0.228071696088287,-0.0747601173280262,-0.111639906737307,,,,,0.955242523427405,,,,,,,-0.00048439001250313,0.000463707398272909,1e-04,0.000293643792416752,"Success",""
550,5,3,539.518880367279,23,5450.23817606453,5518.94674997028,0.223518468303134,0.02206643358397,0.196757234510301,0.276328776899201,-0.0065533684932211,-0.173080186312927,-0.0790000389316031,,,-0.905436045649447,0.68423235124798,0.93419866680793,,,,,-0.00121453066284116,0.000974785667869671,0.000258743012138165,0.0014101258697099,"Success",""
551,2,3,320.564247131348,20,5495.95299732239,5549.93830539119,0.0507650834805245,0.0227024662949718,0.151176532468978,0.0636885889939496,,,,,,-0.295084526541691,0.218515340184107,0.846781080806967,,,,,-0.00323001730842551,0.00323800501710594,0.000521365605413316,-0.00203994432731629,"Success",""
552,3,2,174.809218406677,14,5723.11873795833,5777.10404602714,0.0232672432503152,0.0274822319482447,0.289717138970345,0.0656594675249191,-0.204058720684972,,,,,-0.0818305441300898,0.923807107786435,,,,,,-0.00351482045064333,0.00362378355625966,0.000557816824256141,-0.00372920748284745,"Success",""
553,2,1,334.78989982605,11,5615.00956683941,5659.17936435025,0.0314889457685888,0.0184194847293865,0.181449394392259,-0.142695398672131,,,,,,0.951843225038632,,,,,,,-0.00139300501885883,0.00136842817343753,0.000638501111437015,-0.000278785940522297,"Success",""
554,2,1,117.181035518646,11,5698.55651710897,5742.72631461981,0.0270041816033369,0.0353027197273278,0.218013793580777,-0.144321706712274,,,,,,0.918448654219155,,,,,,,-0.00168730466812347,0.00169778614977448,0.000542527240980508,-0.00126655198629696,"Success",""
555,3,1,129.659295797348,14,5589.70603658093,5638.78358937075,0.00998464458771563,0.0363607033805639,0.281626419293589,-0.20082778943544,-0.0425379651891478,,,,,0.95879081820932,,,,,,,-0.00136918515306348,0.00139444631606671,0.000146313873808811,-0.000842387407258175,"Success",""
556,1,3,145.813277244568,14,5617.93926228989,5667.01681507971,0.0760848410684187,0.0346492868475253,0.188703149326752,,,,,,,0.0606014290173989,0.149994784470364,0.578839966456218,,,,,-0.00442837300840242,0.00435292345196028,0.00144310952059623,-0.000455870830218504,"Success",""
557,2,1,95.545951128006,11,5539.87787552737,5584.04767303821,0.0218906101912457,0.0193321125453464,0.214180752519132,-0.166718207556202,,,,,,0.945921334595973,,,,,,,-0.00134103229916322,0.00134709176174465,0.000793149906531445,-0.00132935701309305,"Success",""
558,1,3,182.561032295227,14,5656.67013319001,5705.74768597983,0.0419375210701981,0.0343023539352483,0.181382385839989,,,,,,,-0.197998610303888,0.243691176666041,0.759827654256438,,,,,-0.00371163515985779,0.00372787849392062,0.000763639290123643,-0.001435016596915,"Success",""
559,3,1,147.066955804825,14,5634.10812936726,5683.18568215709,0.0179285874416992,0.0185979253050149,0.234873725872188,-0.108833680202385,-0.0873163668880051,,,,,0.955742096208191,,,,,,,-0.000947498078727579,0.000950778661671699,0.000326325062317244,-0.000623798429684411,"Success",""
560,1,3,200.471762657166,13,5444.4738157774,5493.55136856722,0.0424734633888275,0.0315417267775244,0.202675358734298,,,,,,,-0.119294928576992,0.195231117448623,0.707957965862555,,,,,-0.00575735157109391,0.00579183109799871,0.000858908860167154,-0.00149055825880472,"Success",""
561,2,1,102.83437204361,11,5656.66411255304,5700.83391006388,0.0204039078486659,0.0337664706856208,0.223541546500429,-0.1479306074736,,,,,,0.91815746300321,,,,,,,-0.00160148622056769,0.00162381680103299,0.000353947032616402,-0.00121345690354747,"Success",""
562,3,1,120.304207324982,13,5332.02352234687,5381.10107513669,0.0319395948728181,0.0330622600368082,0.172138477119792,-0.0819019717021302,-0.0989445396214213,,,,,0.999983997393505,,,,,,,-0.000919332224221606,0.000925895147657426,0.000879797415107165,-0.00227530051393067,"Success",""
563,3,1,122.537923812866,13,5475.14106379689,5524.21861658671,0.00949617748128087,0.0336373695647922,0.27085945557501,-0.143424023249379,-0.0792679348707941,,,,,0.949079013549881,,,,,,,-0.000718513341491307,0.000734649717128564,-0.000300423514604571,-0.000434986982660448,"Success",""
564,2,6,320.605117797852,25,5537.42143725064,5606.13001115639,0.121993293023895,0.0255368716820812,0.170953452355707,0.0833889662113827,,,,,,-0.0962224869917493,0.297898164794917,0.0300657058800476,-0.250619589403587,-0.0762996433206707,0.804135755954061,,-0.00657504418422666,0.00648531859848598,0.00164023991217636,-0.000646750950890694,"Success",""
565,2,3,420.584649801254,16,5687.82638094866,5741.81168901747,0.0770195589493084,0.0268358662304661,0.207686567345038,0.0710680376673009,,,,,,-0.279618847748339,0.161500592812759,0.81708592346421,,,,,-0.00549867909756229,0.00554453862096351,0.00207838458780737,-0.00453329081794094,"Success",""
566,5,2,269.824247598648,22,5459.52827664449,5523.32909527126,0.0407557892200279,0.023648600693576,0.252282572545977,0.103312275761165,-0.233378171461591,-0.0793191484811396,0.0690888155666951,,,-0.0453783438436835,0.921299829494927,,,,,,-0.00151786489613553,0.00151402262931577,0.000246811949514366,-0.00135576495376389,"Success",""
567,3,1,134.436444282532,13,5583.31873158501,5632.39628437484,0.0267805479376615,0.0270509500683111,0.247334046830329,-0.122936178369942,-0.0840037981241665,,,,,0.951773291500453,,,,,,,-0.000801015436594731,0.000800299972880079,0.00019273714968942,-0.000861272251407123,"Success",""
568,1,5,315.538196802139,19,5544.8728498941,5603.76591324188,0.072020358325078,0.0183324726028925,0.15828034652602,,,,,,,0.672698966685087,-0.367180777204581,0.426222340331315,-0.684210035716797,0.773498992001083,,,-0.00434170125547919,0.00440176755991569,0.000545948852699868,-0.00360996055610473,"Success",""
569,3,1,134.715783834457,14,5465.80670615323,5514.88425894305,0.0116353077121251,0.0232458265038428,0.165547256110741,-0.0417834138935518,-0.0678851688647574,,,,,0.940826709775366,,,,,,,-0.00104886877563059,0.0010445616461746,0.000138096246550075,-0.00026419497773094,"Success",""
570,2,1,98.4692442417145,11,5776.22845676843,5820.39825427926,0.00877779616143979,0.0286603728858564,0.26611819763927,-0.224279897029551,,,,,,0.955332667245918,,,,,,,-0.000409087384884717,0.00041185090742777,-0.000222153216295152,1e-04,"Success",""
571,2,3,215.0256254673,16,5615.78281790102,5669.76812596982,0.0299338992002014,0.0299691715448262,0.169324550518645,0.10239370248959,,,,,,-0.264904663578628,0.163167784225241,0.821005180603733,,,,,-0.00436412639267602,0.00434531002923077,0.00477339712177083,-0.00495624354787868,"Success",""
572,4,2,201.46398973465,19,5697.45361309051,5756.34667643829,0.0221200940620114,0.0309190883884458,0.194623355526214,0.107546703848795,-0.151513371006856,-0.0921580118648072,,,,-0.0318953925341415,0.967302810581182,,,,,,-0.000503585042804048,0.000476278692319201,0.000714625114233881,-0.00091406816946807,"Success",""
573,1,5,412.603198766708,22,5603.99578782499,5662.88885117277,0.09391120764303,0.020460342580467,0.186539274490477,,,,,,,0.664316381087997,-0.356207006656328,0.409235841683222,-0.700692198360794,0.769328515865079,,,-0.00420633156037067,0.00417668719670362,0.00170270466197101,-0.00261304938233303,"Success",""
574,3,6,411.863807439804,29,5607.04749128504,5680.66382046978,0.116698083787774,0.0227259917714615,0.209065924663474,0.164389059745874,0.0153442949861401,,,,,-0.381650286601055,0.302930586504561,0.177187078398792,-0.125777261503823,0.00308506471205795,0.600849480632332,,-0.0121648675987815,0.0123241215620764,0.00344990639177029,-0.00825839218509746,"Success",""
575,2,1,156.746139287949,11,5585.04120999286,5629.2110075037,0.0159459068757909,0.0184896212792246,0.241297209103235,-0.212767163999108,,,,,,0.966806403084637,,,,,,,-0.00105579525448015,0.00105676311296061,0.000658530808047193,-0.000921410251649418,"Success",""
576,1,3,181.413984298706,13,5753.84043596864,5802.91798875846,0.0635359430199982,0.0279042911337549,0.159870773072293,,,,,,,-0.107283766091247,0.198466592405087,0.730441255371112,,,,,-0.00294457380764757,0.00288468513055787,0.000991406325964394,-0.000164067104664381,"Success",""
577,2,1,111.389784574509,11,5524.00365577532,5568.17345328616,0.0382216649999689,0.0220753649743179,0.242153146040106,-0.192071469003866,,,,,,0.939241464978476,,,,,,,-0.00185550338691435,0.00186255880345431,0.000918828104812219,-0.00202291231107147,"Success",""
578,1,5,303.588754177094,19,5527.66359656521,5586.556659913,0.0736374291850551,0.0254896756056393,0.202883647914162,,,,,,,0.582493382829817,-0.362717244367934,0.407978727567672,-0.603566960123468,0.75007595144091,,,-0.004378752282657,0.00437568002556017,0.00243686152339729,-0.0035933994374269,"Success",""
579,2,3,165.212297201157,14,5725.66256921719,5779.647877286,0.111455818543969,0.0226569233383117,0.11899494844714,0.0563950626341228,,,,,,-0.23581312451327,0.156767640577665,0.873114790479822,,,,,-0.00528703095562281,0.00528865545434656,0.0028371917823734,-0.00514235590505181,"Success",""
580,2,2,144.429381132126,12,5577.0677850435,5626.14533783332,0.00695064425889512,0.0202080249262849,0.242305220683267,-0.201303702675173,,,,,,0.999993744714869,-0.0431057090940134,,,,,,-0.000692360088885782,0.000712344955400329,0.000543718420053609,-0.00138816645018813,"Success",""
581,4,1,170.198707103729,19,5491.68584343073,5545.67115149953,0.0176083332656597,0.0269439615596532,0.183080751067383,-0.0711498726525617,-0.122405539115557,0.068925558620023,,,,0.93634720886862,,,,,,,-0.00143710980488738,0.00145686148727598,0.000796491967618261,-0.00177201120699558,"Success",""
582,3,1,162.723271846771,16,5783.03896094761,5832.11651373743,0.0109204777689158,0.0289979886858766,0.221755332523406,-0.12833522069542,-0.04167345661202,,,,,0.944748414649821,,,,,,,-0.00102676424431303,0.00102658566478965,0.000371327793805633,-0.000292167581299623,"Success",""
583,3,1,269.531880617142,16,5486.04869623314,5535.12624902296,0.00932715521825726,0.0292333311580186,0.241334642344243,-0.155239593512932,-0.0348568424728193,,,,,0.945788359587287,,,,,,,-0.000674550380171457,0.000654411274278787,-0.000450440721665943,0.00099563154426758,"Success",""
584,1,3,170.60585808754,15,5603.73486799078,5652.8124207806,0.0631212988798903,0.0220565112017456,0.21665152743917,,,,,,,0.0715757523984299,0.0776817350280312,0.615494142241128,,,,,-0.00302515815148613,0.00295756983436714,0.00104470147391184,-0.000359922356747911,"Success",""
585,3,6,328.211966991425,27,5532.93713118352,5606.55346036825,0.150276268707884,0.0207796980822455,0.104476806354526,0.0299654658145567,0.0953929311974705,,,,,0.790990933114722,-0.998695156187567,0.835502705778603,-0.572109198269573,0.310525918752392,0.360651356261078,,-0.00573872243257283,0.00561990948258886,0.00380496109528446,-0.00380149295201118,"Success",""
586,2,1,137.787843942642,11,5639.81900496989,5683.98880248073,0.0203904584630606,0.0236303968924582,0.26779171253459,-0.236978772819057,,,,,,0.96348478058179,,,,,,,-0.00201858976739398,0.00204071957585776,0.00103138250126821,-0.00176313635876551,"Success",""
587,2,1,88.6261196136475,11,5309.67680938271,5353.84660689354,0.0312195616855658,0.0161076637484842,0.239483101888623,-0.200129389453008,,,,,,0.950268748381752,,,,,,,-0.00210194789273337,0.00210829531834216,0.000177050186080966,-0.000387128052479925,"Success",""
588,2,3,291.119562387466,18,5582.3624212459,5636.3477293147,0.0416867776177368,0.0372926600531399,0.149867799558111,0.122814471305004,,,,,,-0.367466789711412,0.223191069618271,0.860084365352201,,,,,-0.0047312197568232,0.00477200805325542,0.00191970613522289,-0.00425547880414034,"Success",""
589,3,2,225.089892625809,16,5608.7553096964,5662.7406177652,0.0393560436023444,0.030567469563528,0.24983066673875,0.0315443274838179,-0.21359093927417,,,,,0.0269819624177372,0.893239742633981,,,,,,-0.00446036813550941,0.00449538084917168,0.0012874132569506,-0.0018105310390722,"Success",""
590,2,1,95.1908056735992,11,5598.18975467296,5642.3595521838,0.00793512260350764,0.03900921919716,0.231076478975702,-0.187158614744128,,,,,,0.953717379488468,,,,,,,-0.000625174878291712,0.000618297589210818,0.000344358622930206,-0.000390372312602904,"Success",""
591,2,7,742.8978536129,24,5406.33714173894,5479.95347092367,0.295149850779843,0.0281562106833462,0.208842560866556,0.193495377696325,,,,,,-0.500508369271552,0.401513473758518,-0.290436144525982,-0.00827058503261399,0.0983143414626942,0.36179740647623,0.442835098178176,-0.00412889394839639,0.00387775900436643,0.000182174740875011,-0.00155924670286079,"Success",""
592,2,1,111.797835111618,11,5753.48381015665,5797.65360766748,0.0255425402142908,0.0270023696437848,0.258250569086344,-0.187444327740219,,,,,,0.921657805322976,,,,,,,-0.00156501380646434,0.00158134336649592,0.000355250205466666,-0.00108614623203359,"Success",""
593,2,1,119.386936903,11,5391.48475275886,5435.6545502697,0.0246792470454272,0.0216856610270377,0.22597907718737,-0.156437111197767,,,,,,0.922518029426642,,,,,,,-0.000665178545096718,0.000630676199164785,0.000535148350906775,-0.000253810746487104,"Success",""
594,2,1,120.635894775391,11,5616.24889099179,5660.41868850263,0.0134905699345482,0.027989085681375,0.245592750895387,-0.177065272232512,,,,,,0.927578228904812,,,,,,,-0.0026071910964076,0.00263884627376537,0.000496155550108003,-0.00101705859989143,"Success",""
595,2,1,105.887214899063,11,5531.69434177073,5575.86413928157,0.0191185814453437,0.0247351511325836,0.226089906640691,-0.205815837409281,,,,,,0.973873005914871,,,,,,,-0.00107787027392023,0.0010870349088932,0.000495249090192198,-0.00103478679744882,"Success",""
596,1,3,151.948916912079,14,5794.34730363612,5843.42485642594,0.0415631202501831,0.0323861964556494,0.155708582109842,,,,,,,0.428084230465756,-0.0299759435606604,0.433632636927997,,,,,-0.00401563973225026,0.00405345194766434,0.000750911383989381,-0.00170746965415404,"Success",""
597,3,5,252.276413917542,22,5387.99798025164,5456.70655415739,0.073857938149795,0.0188568729702974,0.180032264316133,0.0804646692036564,-0.117031041837484,,,,,0.603129822980213,-0.107519664039394,0.192780954316472,-0.551657945758963,0.697774589066722,,,-0.00320868662683404,0.00318860239578067,0.00020614203407748,-0.00131870923634509,"Success",""
598,1,4,193.398548603058,16,5386.16868021563,5440.15398828443,0.030638910776932,0.0224345622929437,0.11000478879934,,,,,,,0.932321161903417,0.0387211005738457,-0.949304043825438,0.859090790793915,,,,-0.00181891198378491,0.00181296086483404,0.000888056682136531,-0.00165337392837903,"Success",""
599,2,3,248.685824394226,14,5385.59680941419,5439.58211748299,0.0747219025330747,0.0276645103570809,0.160013614067104,0.0571812315259145,,,,,,-0.238284573242105,0.164239772119377,0.83479450137182,,,,,-0.00251652237362845,0.0025060246783383,0.0002227724712742,-0.00266876477548226,"Success",""
600,3,1,380.622227907181,14,5757.54634480704,5806.62389759687,0.0467036135529289,0.0275416581063733,0.22255312047506,-0.105707317706023,-0.0532251931840827,,,,,0.921483190099806,,,,,,,-0.00181507264958791,0.0018057156188731,0.000989573199320912,-0.00102756524979071,"Success",""
601,2,1,176.178362846375,11,5602.86647588851,5647.03627339935,0.0334087836117341,0.0127621139519257,0.181763231675361,-0.119267727534682,,,,,,0.927525346800637,,,,,,,-0.0014071647705436,0.00138869798806978,0.000416730541450137,-0.000305450345575369,"Success",""
602,1,1,75.9961068630219,9,5691.86348863988,5731.12553087174,0.0862432938990936,0.0293527368003034,0.0981286357358633,,,,,,,0.875020309697158,,,,,,,-0.00186378410243187,0.00187088790729397,-1e-04,-0.00163637480317361,"Success",""
603,1,5,233.429795742035,20,5476.75516064363,5535.64822399141,0.0537770965113035,0.0238253210258358,0.215402317178657,,,,,,,0.689017766810375,-0.368548309949899,0.38670187362952,-0.621582431694896,0.682577727472522,,,-0.00338863733373551,0.00331760345009031,0.00116510199681817,-1e-04,"Success",""
604,2,1,151.322599649429,11,5675.28579319621,5719.45559070705,0.0364148040835546,0.0178253253395686,0.279674040887571,-0.251414437015017,,,,,,0.961617816323514,,,,,,,-0.00101470111892751,0.000984070493589459,0.000609874182138973,-0.000492300807293095,"Success",""
605,1,4,187.474785089493,16,5360.42460262732,5414.40991069613,0.0272944877213189,0.0370585281782821,0.169707125898738,,,,,,,0.077024333600004,0.239272149426213,0.790127627240548,-0.284598440093447,,,,-0.0046684163030417,0.00465296108339775,0.00128551469948048,-0.000685347369642843,"Success",""
606,2,1,177.591641902924,14,5632.20297132313,5676.37276883397,0.0173615954412535,0.019704474033352,0.231458935746565,-0.218578677380307,,,,,,0.98227225988687,,,,,,,-0.00022890385610637,0.000196880149401451,-1e-04,0.000537169813740937,"Success",""
607,2,1,95.1194796562195,11,5641.2967524224,5685.46654993324,0.018166638709538,0.0350796256826037,0.25079607968639,-0.223921270988958,,,,,,0.967631335979233,,,,,,,-0.00188062080155616,0.00190709502740571,0.000585206932194791,-0.0012597198175533,"Success",""
608,4,3,391.96053981781,21,5720.85243547502,5784.65325410179,0.0271966198693109,0.0260970044671842,0.261407131451807,0.0700469099240268,0.0143783256035912,-0.174940532706728,,,,-0.149257843435309,0.0317231227647115,0.937948064231353,,,,,-0.00356800762062452,0.00358766870787112,0.00187320187405292,-0.00229113664036301,"Success",""
609,2,1,102.502996921539,11,5403.93670770573,5448.10650521657,0.0175378317468363,0.0255679995371577,0.20078785237755,-0.126786117011041,,,,,,0.920540425574873,,,,,,,-0.0012664964851357,0.00127517370228088,0.000488914864640207,-0.00116885451968462,"Success",""
610,2,1,91.3521733283997,11,5577.02947559131,5621.19927310215,0.0419962793136049,0.0199395337329006,0.204984270112901,-0.165953528292665,,,,,,0.94862970512265,,,,,,,-0.00266132507886427,0.00266742449368126,0.00113202773952622,-0.00162163478786596,"Success",""
611,1,5,263.936981678009,20,5671.3186737863,5730.21173713409,0.0386562577727433,0.0210424368090378,0.181836454104376,,,,,,,0.662222625969957,-0.298349983666165,0.355871402354864,-0.700913715317767,0.787132737525278,,,-0.00262048129277607,0.00263852577572902,0.000591253603807929,-0.00154841206501975,"Success",""
612,1,6,376.521097660065,23,5540.02461854875,5603.82543717552,0.246767993610215,0.0271061622355585,0.204925102479258,,,,,,,0.28314076720578,-0.0352950561219376,0.25556761753971,-0.492612461744678,0.398142797183539,0.314083780188504,,-0.00947940177437835,0.00932902580469933,0.00428911368285189,-0.00441341981208808,"Success",""
613,2,1,108.121529817581,11,5560.88500460062,5605.05480211146,0.013699425290113,0.0264719038063418,0.161116417496588,-0.133001879928127,,,,,,0.967896806719906,,,,,,,-0.00134340306313648,0.00137673706215595,0.000119031905211722,-0.00117642831685015,"Success",""
614,2,6,286.786251783371,25,5632.38948549702,5701.09805940277,0.238488246538795,0.0274488324565279,0.24205506367276,0.20544772976506,,,,,,-0.332436926856058,0.255979071224022,0.0810457507957291,-0.185276210194814,-0.00717145551681172,0.670178097091541,,-0.00558633677360721,0.00546111318719429,0.00176824470963777,-0.00415155536432991,"Success",""
615,2,1,150.257806777954,11,5759.82564520995,5803.99544272079,0.0145684401942031,0.0248376276576323,0.199150377595488,-0.162209788967297,,,,,,0.958572148400758,,,,,,,-0.00101373986788214,0.00102365530811962,1e-04,-0.000370601761303099,"Success",""
616,2,1,100.323039770126,11,5465.92472427164,5510.09452178248,0.0152942014482551,0.0309575533036761,0.25146823640594,-0.19217574792495,,,,,,0.936069867231973,,,,,,,-1e-04,1e-04,-0.000230880722100107,-0.000612907207492829,"Success",""
617,2,1,90.8273696899414,11,5591.56780687647,5635.73760438731,0.0191226300391617,0.0283361747687043,0.250254501166465,-0.203692890924788,,,,,,0.947459578163047,,,,,,,-0.000986127078422701,0.00102072656848377,-0.000149978419208721,-0.00116231494545877,"Success",""
618,2,3,266.697029590607,16,5636.02011787574,5690.00542594455,0.228559599710863,0.0280719089775319,0.183627430998111,0.0777631762208374,,,,,,-0.262191320724884,0.159394826377949,0.771992307757699,,,,,-0.00365616130933859,0.00352460072793359,0.00193390865529734,-0.00360800620718863,"Success",""
619,1,5,467.622714996338,22,5728.66437409326,5787.55743744104,0.0663576747425853,0.0258250891647246,0.147206428337737,,,,,,,0.251619133870622,0.731953581096319,-0.873434304204608,0.0722015227778376,0.649802444372444,,,-0.00461029020333658,0.00459602471309271,0.00148375774811807,-0.00099135274564326,"Success",""
620,2,1,100.830385684967,11,5619.9871943061,5664.15699181694,0.0428721185024739,0.0259039761385271,0.182087081661303,-0.112667823054883,,,,,,0.918753254412517,,,,,,,-0.000778961071517143,0.000727939309868022,0.000161641842028478,1e-04,"Success",""
621,3,2,525.943092346191,14,5554.13012501487,5608.11543308367,0.0130580573008957,0.0200065320375841,0.22611423849269,-0.0184714785655957,-0.221113448280771,,,,,0.0159192260343251,0.993412107299932,,,,,,-0.00173897197573683,0.00176148481391631,0.00123032251407119,-0.00172080700306992,"Success",""
622,3,3,181.180103540421,18,5374.91272641475,5433.80578976254,0.0883119899181764,0.0233433533069189,0.10952682442048,0.0956496823516566,-0.000872053317922389,,,,,-0.372728412586684,0.215830565106623,0.925574895977006,,,,,-0.00447238806583805,0.00448063566041922,0.000537348723714841,-0.00278925708849541,"Success",""
623,2,1,117.514074087143,11,5565.3724477395,5609.54224525034,0.0142945569237451,0.023796210652598,0.248629889024848,-0.206050851348419,,,,,,0.952634707930408,,,,,,,-0.00185131746884559,0.00185246224208272,0.000781418441065328,-0.000492734528839682,"Success",""
624,1,3,160.460008859634,14,5561.9916042812,5611.06915707102,0.0675601978711658,0.0166866639532588,0.138959372310889,,,,,,,0.265683273146768,-0.00680757097949457,0.582378079239202,,,,,-0.00182019222917052,0.00175396815080207,0.000323014929311382,-1e-04,"Success",""
625,3,3,193.00560426712,17,5620.68999704979,5679.58306039757,0.0601793884872995,0.0323242366309682,0.222603939512787,-0.0122494513073908,-0.201317752133255,,,,,0.346413738520859,0.527725061493757,0.0989071535287287,,,,,-0.0022323904548658,0.00225107345678213,0.00126058649491078,-0.00290636225445427,"Success",""
626,2,1,110.258358716965,11,5288.62560832886,5332.7954058397,0.0248115476060319,0.0257189077924028,0.20974754449036,-0.217414782362539,,,,,,0.999999999783172,,,,,,,-0.000122380893683388,1e-04,-0.000739495533400841,0.0011293628162902,"Success",""
627,2,1,205.960641860962,11,5554.71075772442,5598.88055523526,0.0441692644081612,0.0289135938980897,0.282985714977016,-0.217836983422853,,,,,,0.921268835132279,,,,,,,-0.00127229547697886,0.00123870919141906,0.000448866075129779,-0.000342604592776861,"Success",""
628,2,1,109.862468481064,11,5650.86470923398,5695.03450674482,0.035224606437055,0.0350080103704863,0.211826185811458,-0.185766392746512,,,,,,0.963222159015352,,,,,,,-0.00184591404114867,0.0018521269319446,0.000964321607737607,-0.00152050442854872,"Success",""
629,1,2,118.684966564178,11,5534.89526889718,5579.06506640802,0.0713084204690585,0.0208678426025385,0.13583354905972,,,,,,,0.0202889552656319,0.8237169263546,,,,,,-0.000976634815255769,0.000951231690305781,-0.000577331747544936,-0.00116823328984668,"Success",""
630,2,1,210.603558063507,11,5678.45101262314,5722.62081013398,0.0126447698178733,0.0203460717487798,0.189964682655453,-0.155378783994298,,,,,,0.96174676034914,,,,,,,-0.000416170296958434,0.000400535569659198,1e-04,1e-04,"Success",""
631,5,7,552.919881343842,29,5675.70595588659,5764.04555090827,0.0866633991438102,0.0222786855554005,0.200141191225636,0.163624701765399,-0.0383251867370749,-0.0822294416217774,0.072990274539401,,,-0.400021509995577,0.502752530182689,0.0963733034304861,-0.580414132259063,0.217131875498688,0.770275035749186,0.051994819215075,-0.011778959146973,0.0119363354372947,0.00131971615186203,-0.00461250664674954,"Success",""
632,2,1,100.862086057663,11,5612.15687500949,5656.32667252033,0.0180047812784732,0.0198023775373674,0.218907442601979,-0.188684932530485,,,,,,0.96423795637686,,,,,,,-0.00114971029981938,0.00114814887968936,0.000391884778846903,-0.000430669899782474,"Success",""
